0.44,2.033,-0.344,-1.73,13.572,1.046,0.0
0.088,-1.845,-0.327,4.76,12.773,-2.817,0.0
0.429,0.594,-0.492,0.968,13.558,-0.912,0.0
-0.323,-3.076,0.113,6.846,11.857,-4.888,0.0
0.323,-0.661,-0.46,2.831,13.379,-1.868,0.0
0.444,1.968,-0.457,-0.93,13.841,0.772,0.0
0.112,-1.718,-0.294,4.24,13.073,-2.946,0.0
0.44,0.921,-0.54,0.84,13.846,-0.641,0.0
-0.157,-2.579,0.019,5.255,12.578,-4.552,0.0
0.397,0.058,-0.517,1.956,13.82,-1.377,0.0
0.39,2.927,-0.403,-2.198,14.149,2.793,0.0
0.321,-0.621,-0.453,2.754,13.79,-1.98,0.0
0.427,2.308,-0.573,-0.525,14.348,1.086,0.0
0.226,-1.107,-0.369,3.275,13.759,-2.623,0.0
0.425,1.878,-0.637,0.307,14.454,0.213,0.0
0.136,-1.405,-0.286,3.54,13.747,-3.266,0.0
0.416,1.638,-0.654,0.664,14.585,-0.202,0.0
0.071,-1.53,-0.229,3.598,13.784,-3.809,0.0
0.412,1.576,-0.655,0.735,14.766,-0.305,0.0
0.036,-1.5,-0.211,3.503,13.898,-4.168,0.0
0.416,1.675,-0.651,0.599,14.996,-0.142,0.0
0.032,-1.33,-0.238,3.307,14.097,-4.311,0.0
0.423,1.922,-0.644,0.293,15.269,0.304,0.0
0.055,-1.036,-0.307,3.062,14.382,-4.222,0.0
0.429,2.299,-0.627,-0.172,15.574,1.1,0.0
0.102,-0.629,-0.406,2.793,14.744,-3.906,0.0
0.424,2.797,-0.588,-0.82,15.892,2.429,0.0
0.172,-0.114,-0.523,2.499,15.178,-3.337,0.0
-0.325,-2.769,0.402,4.564,13.597,-7.795,0.0
0.259,0.518,-0.637,2.14,15.672,-2.483,0.0
-0.173,-2.124,0.131,3.661,14.486,-6.558,0.0
0.352,1.273,-0.726,1.672,16.212,-1.264,0.0
-0.04,-1.368,-0.135,3.015,15.225,-5.48,0.0
0.429,2.15,-0.763,1.062,16.775,0.525,0.0
0.093,-0.514,-0.392,2.585,15.919,-4.324,0.0
-0.434,-2.937,0.656,4.268,13.676,-10.037,0.0
0.235,0.437,-0.618,2.256,16.618,-2.9,0.0
-0.202,-2.029,0.182,3.25,15.272,-7.462,0.0
0.373,1.493,-0.775,1.879,17.326,-1.011,0.0
-0.01,-1.016,-0.205,2.679,16.333,-5.588,0.0
0.473,2.646,-0.814,1.342,18.033,1.849,0.0
0.172,0.08,-0.528,2.386,17.22,-3.764,0.0
-0.29,-2.281,0.357,3.313,15.513,-8.92,0.0
0.344,1.261,-0.76,2.159,18.042,-1.613,0.0
-0.054,-1.167,-0.127,2.709,16.937,-6.343,0.0
0.477,2.521,-0.853,1.832,18.839,1.463,0.0
0.158,0.022,-0.505,2.453,17.983,-4.125,0.0
-0.312,-2.293,0.394,3.34,16.106,-9.623,0.0
0.345,1.274,-0.766,2.298,18.878,-1.723,0.0
-0.053,-1.133,-0.132,2.795,17.722,-6.637,0.0
0.484,2.574,-0.864,2.006,19.721,1.629,0.0
0.17,0.088,-0.521,2.557,18.834,-4.204,0.0
-0.339,-2.44,0.319,4.985,16.819,-9.77,0.0
0.244,1.105,-0.775,2.632,19.435,-3.063,0.0
-0.045,-1.348,-0.147,3.906,18.48,-6.735,0.0
0.535,2.075,-0.802,2.065,20.44,1.039,0.0
0.113,-0.373,-0.288,1.99,19.32,-5.352,0.0
-0.81,-2.868,0.63,7.832,14.401,-14.723,0.0
0.239,0.601,-0.407,0.583,20.04,-3.755,0.0
-0.368,-1.963,0.153,5.388,17.615,-10.114,0.0
